"ID","UD","LD","VALUE","OBJECTID","PROJECT_CODE","SITE_ID","OBS_NO","HORIZON_NO","SAMPLE_NO","YEAR","LATITUDE","LONGITUDE","ZONE","EASTING","NORTHING"
"17425",20,30,20.6,174,"BSA",25,1,3,33,1980,-20.18339,147.20168,55,521072,7768212
"17425",50,60,38.3,174,"BSA",25,1,3,36,1980,-20.18339,147.20168,55,521072,7768212
"17425",80,90,35.3,174,"BSA",25,1,3,39,1980,-20.18339,147.20168,55,521072,7768212
"17425",110,120,35,174,"BSA",25,1,4,42,1980,-20.18339,147.20168,55,521072,7768212
"17425",140,150,33.9,174,"BSA",25,1,5,45,1980,-20.18339,147.20168,55,521072,7768212
"17427",0,10,1.2,174,"BSA",27,1,1,31,1980,-20.14981,147.21063,55,522012,7771926
"17427",80,90,1.4,174,"BSA",27,1,3,39,1980,-20.14981,147.21063,55,522012,7771926
"17427",110,120,1.6,174,"BSA",27,1,3,42,1980,-20.14981,147.21063,55,522012,7771926
"17427",140,150,1.5,174,"BSA",27,1,3,45,1980,-20.14981,147.21063,55,522012,7771926
"17428",0,10,1.7,174,"BSA",28,1,1,31,1980,-20.03271,147.26976,55,528212,7784876
"17428",50,60,1.9,174,"BSA",28,1,3,36,1980,-20.03271,147.26976,55,528212,7784876
"17428",80,90,1.3,174,"BSA",28,1,4,39,1980,-20.03271,147.26976,55,528212,7784876
"17428",110,120,1.5,174,"BSA",28,1,5,42,1980,-20.03271,147.26976,55,528212,7784876
"17428",140,150,1.2,174,"BSA",28,1,5,45,1980,-20.03271,147.26976,55,528212,7784876
"490103",80,90,33.7,490,"BUN",103,1,6,4,1990,-25.33266,152.76852,56,476705,7198185
"490105",0,10,0.8,490,"BUN",105,1,1,1,1990,-25.31193,152.7934,56,479205,7200485
"490107",50,60,28.6,490,"BUN",107,1,4,3,1990,-25.37337,152.81715,56,481605,7193685
"490107",80,90,32,490,"BUN",107,1,6,4,1990,-25.37337,152.81715,56,481605,7193685
"490108",0,10,4.4,490,"BUN",108,1,1,1,1990,-25.478,152.73741,56,473605,7182085
"490108",20,30,6.6,490,"BUN",108,1,2,2,1990,-25.478,152.73741,56,473605,7182085
"490108",50,60,7.2,490,"BUN",108,1,4,3,1990,-25.478,152.73741,56,473605,7182085
"490108",80,90,8.9,490,"BUN",108,1,5,4,1990,-25.478,152.73741,56,473605,7182085
"490108",110,120,12.1,490,"BUN",108,1,6,5,1990,-25.478,152.73741,56,473605,7182085
"490109",0,10,7.4,490,"BUN",109,1,1,1,1990,-25.55927,152.73325,56,473205,7173086
"490109",20,30,15.2,490,"BUN",109,1,3,2,1990,-25.55927,152.73325,56,473205,7173086
"490109",50,60,19.6,490,"BUN",109,1,4,3,1990,-25.55927,152.73325,56,473205,7173086
"490109",80,90,28.2,490,"BUN",109,1,5,4,1990,-25.55927,152.73325,56,473205,7173086
"490109",110,120,26.5,490,"BUN",109,1,5,5,1990,-25.55927,152.73325,56,473205,7173086
"490111",0,10,1.3,490,"BUN",111,1,1,1,1990,-25.63415,152.69822,56,469705,7164786
"490111",20,30,2.1,490,"BUN",111,1,2,2,1990,-25.63415,152.69822,56,469705,7164786
"490111",50,60,2.8,490,"BUN",111,1,3,3,1990,-25.63415,152.69822,56,469705,7164786
"490111",80,90,5,490,"BUN",111,1,4,4,1990,-25.63415,152.69822,56,469705,7164786
"490112",0,10,3,490,"BUN",112,1,1,1,1990,-25.58807,152.68638,56,468505,7169886
"490112",50,60,4.5,490,"BUN",112,1,4,3,1990,-25.58807,152.68638,56,468505,7169886
"490112",80,90,4.2,490,"BUN",112,1,4,4,1990,-25.58807,152.68638,56,468505,7169886
"490112",110,120,6.5,490,"BUN",112,1,6,5,1990,-25.58807,152.68638,56,468505,7169886
"490113",0,10,18.3,490,"BUN",113,1,1,1,1990,-25.52117,152.65372,56,465205,7177286
"490113",20,30,9.3,490,"BUN",113,1,2,2,1990,-25.52117,152.65372,56,465205,7177286
"490113",50,60,22.3,490,"BUN",113,1,4,3,1990,-25.52117,152.65372,56,465205,7177286
"490113",80,90,28.6,490,"BUN",113,1,4,4,1990,-25.52117,152.65372,56,465205,7177286
"490113",110,120,30.1,490,"BUN",113,1,5,5,1990,-25.52117,152.65372,56,465205,7177286
"490114",50,60,9.8,490,"BUN",114,1,3,3,1990,-25.61017,152.51403,56,451205,7167386
"490114",110,120,14.8,490,"BUN",114,1,5,5,1990,-25.61017,152.51403,56,451205,7167386
"490115",0,10,5.5,490,"BUN",115,1,1,1,1990,-25.61746,152.53392,56,453205,7166586
"490116",0,10,6,490,"BUN",116,1,1,1,1990,-25.62198,152.5349,56,453305,7166086
"490116",20,30,16.5,490,"BUN",116,1,2,2,1990,-25.62198,152.5349,56,453305,7166086
"490116",50,60,9.7,490,"BUN",116,1,4,3,1990,-25.62198,152.5349,56,453305,7166086
"490116",80,90,9.1,490,"BUN",116,1,4,4,1990,-25.62198,152.5349,56,453305,7166086
"490116",110,120,8.8,490,"BUN",116,1,5,5,1990,-25.62198,152.5349,56,453305,7166086
"490117",0,10,10.8,490,"BUN",117,1,1,1,1990,-25.62829,152.52989,56,452805,7165386
"490117",50,60,20,490,"BUN",117,1,3,3,1990,-25.62829,152.52989,56,452805,7165386
"490117",80,90,26.7,490,"BUN",117,1,4,4,1990,-25.62829,152.52989,56,452805,7165386
"490117",110,120,30,490,"BUN",117,1,4,5,1990,-25.62829,152.52989,56,452805,7165386
"490119",50,60,23.1,490,"BUN",119,1,4,3,1990,-25.58972,152.62066,56,461905,7169686
"490119",80,90,27.4,490,"BUN",119,1,5,4,1990,-25.58972,152.62066,56,461905,7169686
"490119",110,120,31.5,490,"BUN",119,1,5,5,1990,-25.58972,152.62066,56,461905,7169686
"490120",0,10,1.8,490,"BUN",120,1,1,1,1990,-25.52114,152.63978,56,463805,7177286
"490120",20,30,2.3,490,"BUN",120,1,2,2,1990,-25.52114,152.63978,56,463805,7177286
"490120",50,60,2.8,490,"BUN",120,1,3,3,1990,-25.52114,152.63978,56,463805,7177286
"490120",80,90,3.5,490,"BUN",120,1,4,4,1990,-25.52114,152.63978,56,463805,7177286
"490120",110,120,3.6,490,"BUN",120,1,5,5,1990,-25.52114,152.63978,56,463805,7177286
"490121",80,90,7,490,"BUN",121,1,7,4,1990,-25.50207,152.59904,56,459705,7179385
"490123",0,10,2.4,490,"BUN",123,1,1,1,1990,-25.57632,152.68243,56,468105,7171186
"490123",20,30,3,490,"BUN",123,1,1,2,1990,-25.57632,152.68243,56,468105,7171186
"490123",50,60,5,490,"BUN",123,1,3,3,1990,-25.57632,152.68243,56,468105,7171186
"4906000",0,10,3.3,490,"BUN",6000,1,1,1,1990,-25.59608,152.63757,56,463605,7168986
"4906000",80,90,3.8,490,"BUN",6000,1,4,4,1990,-25.59608,152.63757,56,463605,7168986
"4906000",110,120,3.2,490,"BUN",6000,1,6,5,1990,-25.59608,152.63757,56,463605,7168986
"4906001",0,10,1,490,"BUN",6001,1,1,1,1990,-25.74671,152.5733,56,457205,7152286
"4906001",20,30,2,490,"BUN",6001,1,2,2,1990,-25.74671,152.5733,56,457205,7152286
"4906001",50,60,3.1,490,"BUN",6001,1,4,3,1990,-25.74671,152.5733,56,457205,7152286
"4906001",80,90,2.7,490,"BUN",6001,1,5,4,1990,-25.74671,152.5733,56,457205,7152286
"4906001",110,120,3.1,490,"BUN",6001,1,7,5,1990,-25.74671,152.5733,56,457205,7152286
"4906002",20,30,12.3,490,"BUN",6002,1,2,2,1990,-25.6175,152.54587,56,454405,7166586
"4906002",50,60,24.4,490,"BUN",6002,1,4,3,1990,-25.6175,152.54587,56,454405,7166586
"4906002",80,90,48.9,490,"BUN",6002,1,5,4,1990,-25.6175,152.54587,56,454405,7166586
"1761",0,10,4.2,176,"BVL",1,1,1,31,1992,-27.21484,152.4003,56,440613,6989616
"1761",20,30,5.2,176,"BVL",1,1,2,33,1992,-27.21484,152.4003,56,440613,6989616
"1761",50,60,8.5,176,"BVL",1,1,2,36,1992,-27.21484,152.4003,56,440613,6989616
"1762",0,10,0.8,176,"BVL",2,1,1,31,1992,-27.17689,152.39353,56,439922,6993816
"1762",30,40,3.8,176,"BVL",2,1,3,34,1992,-27.17689,152.39353,56,439922,6993816
"1762",50,60,4.2,176,"BVL",2,1,4,36,1992,-27.17689,152.39353,56,439922,6993816
"17610",0,10,0.9,176,"BVL",10,1,1,1,1992,-26.76064,152.44931,56,445247,7039946
"176151",0,10,0.8,176,"BVL",151,1,1,31,1992,-27.14307,152.30428,56,431060,6997516
"176151",20,30,1.2,176,"BVL",151,1,2,33,1992,-27.14307,152.30428,56,431060,6997516
"176151",50,60,1.2,176,"BVL",151,1,3,36,1992,-27.14307,152.30428,56,431060,6997516
"176382",0,10,3.7,176,"BVL",382,1,1,1,1993,-27.24002,152.46582,56,447113,6986856
"176383",0,10,4.6,176,"BVL",383,1,1,1,1993,-27.23808,152.46542,56,447073,6987071
"176384",0,10,0.9,176,"BVL",384,1,1,1,1993,-27.24283,152.49578,56,450081,6986557
"176388",0,10,2.5,176,"BVL",388,1,1,1,1993,-27.23623,152.48758,56,449266,6987285
"176436",0,10,1.3,176,"BVL",436,1,1,1,1993,-27.22951,152.41233,56,441812,6987996
"176483",0,10,0.6,176,"BVL",483,1,1,1,1993,-27.23621,152.3449,56,435139,6987221
"176497",0,10,1.1,176,"BVL",497,1,1,2,1993,-27.21098,152.365,56,437115,6990026
"176497",20,30,1.9,176,"BVL",497,1,3,3,1993,-27.21098,152.365,56,437115,6990026
"176497",50,60,2.2,176,"BVL",497,1,6,4,1993,-27.21098,152.365,56,437115,6990026
"176497",80,90,2.1,176,"BVL",497,1,8,5,1993,-27.21098,152.365,56,437115,6990026
"176497",110,120,1.5,176,"BVL",497,1,9,6,1993,-27.21098,152.365,56,437115,6990026
"176585",0,10,3.9,176,"BVL",585,1,1,1,1993,-27.19405,152.28932,56,429610,6991861
"176627",0,10,1.2,176,"BVL",627,1,1,2,1994,-27.18979,152.35972,56,436580,6992370
"176627",20,30,1.3,176,"BVL",627,1,2,3,1994,-27.18979,152.35972,56,436580,6992370
"176627",50,60,1.3,176,"BVL",627,1,4,4,1994,-27.18979,152.35972,56,436580,6992370
"176627",80,90,1.2,176,"BVL",627,1,4,5,1994,-27.18979,152.35972,56,436580,6992370
"176627",110,120,2.3,176,"BVL",627,1,4,6,1994,-27.18979,152.35972,56,436580,6992370
"176740",0,10,2.5,176,"BVL",740,1,1,2,1994,-27.19163,152.42882,56,443426,6992200
"176740",20,30,9.2,176,"BVL",740,1,3,3,1994,-27.19163,152.42882,56,443426,6992200
"176740",50,60,11.6,176,"BVL",740,1,4,4,1994,-27.19163,152.42882,56,443426,6992200
"176761",10,20,3.7,176,"BVL",761,1,1,2,1994,-27.14403,152.4296,56,443479,6997472
"176761",20,30,7.8,176,"BVL",761,1,2,3,1994,-27.14403,152.4296,56,443479,6997472
"176761",50,60,13,176,"BVL",761,1,2,4,1994,-27.14403,152.4296,56,443479,6997472
"176761",80,90,16,176,"BVL",761,1,4,5,1994,-27.14403,152.4296,56,443479,6997472
"176817",0,10,25.6,176,"BVL",817,1,1,1,1994,-27.15592,152.33875,56,434483,6996111
"176817",50,60,35.5,176,"BVL",817,1,2,6,1994,-27.15592,152.33875,56,434483,6996111
"176817",80,90,40.6,176,"BVL",817,1,3,9,1994,-27.15592,152.33875,56,434483,6996111
"176817",110,120,39,176,"BVL",817,1,4,12,1994,-27.15592,152.33875,56,434483,6996111
"176832",0,10,0.6,176,"BVL",832,1,1,2,1994,-27.15206,152.31645,56,432271,6996527
"176832",20,30,0.8,176,"BVL",832,1,2,3,1994,-27.15206,152.31645,56,432271,6996527
"176832",50,60,1.5,176,"BVL",832,1,3,4,1994,-27.15206,152.31645,56,432271,6996527
"176832",80,90,1.3,176,"BVL",832,1,3,5,1994,-27.15206,152.31645,56,432271,6996527
"176832",110,120,1.5,176,"BVL",832,1,3,6,1994,-27.15206,152.31645,56,432271,6996527
"176868",0,10,0.5,176,"BVL",868,1,1,2,1994,-27.15547,152.25058,56,425747,6996112
"176868",50,60,1.7,176,"BVL",868,1,3,4,1994,-27.15547,152.25058,56,425747,6996112
"176868",80,90,2.5,176,"BVL",868,1,4,5,1994,-27.15547,152.25058,56,425747,6996112
"176910",0,10,2.3,176,"BVL",910,1,1,2,1994,-27.10348,152.34154,56,434729,7001921
"176910",20,30,4.6,176,"BVL",910,1,2,3,1994,-27.10348,152.34154,56,434729,7001921
"176910",50,60,8.2,176,"BVL",910,1,3,4,1994,-27.10348,152.34154,56,434729,7001921
"176910",80,90,10.4,176,"BVL",910,1,4,5,1994,-27.10348,152.34154,56,434729,7001921
"176910",110,120,10.3,176,"BVL",910,1,4,6,1994,-27.10348,152.34154,56,434729,7001921
"176911",0,10,7.3,176,"BVL",911,1,1,2,1994,-27.05066,152.38582,56,439090,7007794
"176911",20,30,11.8,176,"BVL",911,1,2,3,1994,-27.05066,152.38582,56,439090,7007794
"176911",50,60,15,176,"BVL",911,1,3,4,1994,-27.05066,152.38582,56,439090,7007794
"176911",80,90,16.1,176,"BVL",911,1,4,5,1994,-27.05066,152.38582,56,439090,7007794
"176911",110,120,16.2,176,"BVL",911,1,4,6,1994,-27.05066,152.38582,56,439090,7007794
"176912",0,10,7.7,176,"BVL",912,1,1,1,1994,-27.05059,152.38586,56,439094,7007802
"176912",50,60,12.7,176,"BVL",912,1,3,3,1994,-27.05059,152.38586,56,439094,7007802
"176912",110,120,21.7,176,"BVL",912,1,3,5,1994,-27.05059,152.38586,56,439094,7007802
"1761039",0,10,9.1,176,"BVL",1039,1,1,2,1994,-27.12609,152.49622,56,450072,6999488
"1761039",20,30,9.6,176,"BVL",1039,1,2,3,1994,-27.12609,152.49622,56,450072,6999488
"1761039",50,60,13.2,176,"BVL",1039,1,4,4,1994,-27.12609,152.49622,56,450072,6999488
"1761039",80,90,13.5,176,"BVL",1039,1,5,5,1994,-27.12609,152.49622,56,450072,6999488
"1761039",110,120,13.1,176,"BVL",1039,1,5,6,1994,-27.12609,152.49622,56,450072,6999488
"1761106",0,10,1.3,176,"BVL",1106,1,1,2,1994,-27.05721,152.46141,56,446590,7007103
"1761106",50,60,5.1,176,"BVL",1106,1,1,4,1994,-27.05721,152.46141,56,446590,7007103
"1761184",80,90,1.5,176,"BVL",1184,1,3,9,1994,-27.09711,152.39025,56,439554,7002651
"1761392",0,10,0.6,176,"BVL",1392,1,1,2,1994,-27.17876,152.31356,56,432001,6993568
"1761392",20,30,0.5,176,"BVL",1392,1,1,3,1994,-27.17876,152.31356,56,432001,6993568
"1761392",50,60,0.8,176,"BVL",1392,1,2,4,1994,-27.17876,152.31356,56,432001,6993568
"1761392",80,90,1.1,176,"BVL",1392,1,3,5,1994,-27.17876,152.31356,56,432001,6993568
"1761422",50,60,28.9,176,"BVL",1422,1,4,4,1995,-27.00028,152.39804,56,440275,7013379
"1761422",80,90,31.5,176,"BVL",1422,1,4,5,1995,-27.00028,152.39804,56,440275,7013379
"1761422",110,120,36.9,176,"BVL",1422,1,4,6,1995,-27.00028,152.39804,56,440275,7013379
"1761464",0,10,1.9,176,"BVL",1464,1,1,1,1995,-26.97196,152.43353,56,443783,7016533
"1761489",0,10,0.9,176,"BVL",1489,1,1,1,1995,-26.97155,152.48743,56,449132,7016601
"1761490",0,10,1.9,176,"BVL",1490,1,1,1,1995,-26.97143,152.49637,56,450019,7016618
"1761534",0,10,6.2,176,"BVL",1534,1,1,1,1995,-26.97598,152.33905,56,434408,7016042
"1761555",0,10,1.9,176,"BVL",1555,1,1,2,1995,-27.21459,152.40282,56,440862,6989644
"1761555",20,30,3.3,176,"BVL",1555,1,3,3,1995,-27.21459,152.40282,56,440862,6989644
"1761555",50,60,6,176,"BVL",1555,1,4,4,1995,-27.21459,152.40282,56,440862,6989644
"1761555",80,90,9.5,176,"BVL",1555,1,5,5,1995,-27.21459,152.40282,56,440862,6989644
"1761555",110,120,12.2,176,"BVL",1555,1,5,6,1995,-27.21459,152.40282,56,440862,6989644
"1761556",0,10,1.2,176,"BVL",1556,1,1,2,1995,-27.16963,152.26506,56,427191,6994552
"1761556",20,30,1.9,176,"BVL",1556,1,2,3,1995,-27.16963,152.26506,56,427191,6994552
"1761556",50,60,1.9,176,"BVL",1556,1,4,4,1995,-27.16963,152.26506,56,427191,6994552
"1761556",80,90,2.7,176,"BVL",1556,1,4,5,1995,-27.16963,152.26506,56,427191,6994552
"1761556",110,120,2.9,176,"BVL",1556,1,5,6,1995,-27.16963,152.26506,56,427191,6994552
"1761557",0,10,1.3,176,"BVL",1557,1,1,2,1995,-26.89271,152.38028,56,438455,7025286
"1761557",20,30,3,176,"BVL",1557,1,2,3,1995,-26.89271,152.38028,56,438455,7025286
"1761557",50,60,3.6,176,"BVL",1557,1,3,4,1995,-26.89271,152.38028,56,438455,7025286
"1761558",0,10,0.9,176,"BVL",1558,1,1,2,1995,-27.12647,152.36588,56,437155,6999387
"1761558",20,30,3.1,176,"BVL",1558,1,2,3,1995,-27.12647,152.36588,56,437155,6999387
"1761558",50,60,10,176,"BVL",1558,1,3,4,1995,-27.12647,152.36588,56,437155,6999387
"1761558",80,90,15.8,176,"BVL",1558,1,4,5,1995,-27.12647,152.36588,56,437155,6999387
"1761558",110,120,19.6,176,"BVL",1558,1,4,6,1995,-27.12647,152.36588,56,437155,6999387
"1761568",0,10,0.6,176,"BVL",1568,1,1,1,1995,-26.98817,152.28542,56,429094,7014663
"1761584",0,10,2.7,176,"BVL",1584,1,1,1,1995,-26.96521,152.28617,56,429154,7017206
"1761585",0,10,0.9,176,"BVL",1585,1,1,1,1995,-26.96815,152.28691,56,429229,7016881
"1761586",0,10,3.9,176,"BVL",1586,1,1,1,1995,-26.96753,152.28242,56,428783,7016947
"1761598",0,10,0.7,176,"BVL",1598,1,1,1,1995,-26.98237,152.28265,56,428815,7015303
"1761600",0,10,1,176,"BVL",1600,1,1,1,1995,-26.9947,152.24735,56,425320,7013918
"1761606",0,10,1.4,176,"BVL",1606,1,1,1,1995,-26.9663,152.27937,56,428480,7017081
"1761610",0,10,0.7,176,"BVL",1610,1,1,1,1995,-26.97778,152.25595,56,426163,7015796
"1761612",0,10,0.5,176,"BVL",1612,1,1,1,1995,-26.97824,152.2589,56,426456,7015747
"1761629",0,10,0.5,176,"BVL",1629,1,1,1,1995,-26.95704,152.25738,56,426291,7018095
"1761686",0,10,1.9,176,"BVL",1686,1,1,1,1995,-26.98067,152.3187,56,432392,7015512
"1761697",0,10,1.3,176,"BVL",1697,1,1,1,1995,-26.95222,152.29366,56,429889,7018649
"1761698",0,10,0.6,176,"BVL",1698,1,1,1,1995,-26.95061,152.29735,56,430254,7018830
"1761700",0,10,0.8,176,"BVL",1700,1,1,1,1995,-26.94991,152.29034,56,429558,7018903
"1761720",0,10,1.8,176,"BVL",1720,1,1,1,1995,-26.9585,152.28834,56,429365,7017950
"1761727",0,10,1.6,176,"BVL",1727,1,1,1,1995,-26.93787,152.27932,56,428457,7020230
"1761728",0,10,1,176,"BVL",1728,1,1,1,1995,-26.93688,152.27744,56,428269,7020339
"1761730",0,10,1.8,176,"BVL",1730,1,1,1,1995,-26.93041,152.28678,56,429193,7021061
"1761732",0,10,1.7,176,"BVL",1732,1,1,1,1995,-26.92428,152.28786,56,429296,7021741
"1761733",0,10,1.3,176,"BVL",1733,1,1,1,1995,-26.92639,152.2949,56,429996,7021511
"1761736",0,10,2,176,"BVL",1736,1,1,2,1995,-26.91911,152.29387,56,429889,7022317
"1761736",20,30,3.8,176,"BVL",1736,1,2,3,1995,-26.91911,152.29387,56,429889,7022317
"1761736",50,60,5.6,176,"BVL",1736,1,3,4,1995,-26.91911,152.29387,56,429889,7022317
"1761736",80,90,6.1,176,"BVL",1736,1,4,5,1995,-26.91911,152.29387,56,429889,7022317
"1761737",0,10,1.5,176,"BVL",1737,1,1,1,1995,-26.91843,152.29736,56,430236,7022394
"1761738",0,10,2.3,176,"BVL",1738,1,1,1,1995,-26.93702,152.29415,56,429928,7020333
"1761807",0,10,1.2,176,"BVL",1807,1,1,1,1995,-26.96677,152.35235,56,435723,7017069
"1761825",0,10,0.8,176,"BVL",1825,1,1,1,1995,-26.93415,152.31993,56,432486,7020665
"1761827",0,10,1.6,176,"BVL",1827,1,1,1,1995,-26.93186,152.3237,56,432859,7020921
"1761829",0,10,0.6,176,"BVL",1829,1,1,1,1995,-26.92994,152.32602,56,433088,7021135
"1761917",30,40,21.9,176,"BVL",1917,1,3,2,1995,-26.93062,152.40255,56,440686,7021097
"1761917",90,100,39.1,176,"BVL",1917,1,4,3,1995,-26.93062,152.40255,56,440686,7021097
"1761917",150,160,37.2,176,"BVL",1917,1,5,4,1995,-26.93062,152.40255,56,440686,7021097
"1761925",0,10,6.5,176,"BVL",1925,1,1,1,1995,-26.92849,152.39037,56,439476,7021328
"1761930",0,10,1.3,176,"BVL",1930,1,1,1,1995,-26.94534,152.38447,56,438899,7019458
"1761961",0,10,0.7,176,"BVL",1961,1,1,1,1995,-26.93986,152.47779,56,448160,7020107
"1761977",0,10,0.9,176,"BVL",1977,1,1,1,1995,-26.95771,152.47501,56,447893,7018129
"1762005",0,10,2.8,176,"BVL",2005,1,1,1,1995,-26.76599,152.47483,56,447787,7039364
"1762025",0,10,1.5,176,"BVL",2025,1,1,1,1995,-26.78975,152.46242,56,446564,7036727
"1762026",0,10,3.2,176,"BVL",2026,1,1,1,1995,-26.78198,152.4418,56,444511,7037579
"1762038",0,10,0.8,176,"BVL",2038,1,1,1,1995,-26.77422,152.43025,56,443359,7038433
"1762072",0,10,0.5,176,"BVL",2072,1,1,1,1995,-26.76978,152.37806,56,438168,7038900
"1762073",0,10,0.9,176,"BVL",2073,1,1,1,1995,-26.76942,152.38267,56,438626,7038943
"1762116",0,10,0.5,176,"BVL",2116,1,1,1,1995,-26.77823,152.33477,56,433869,7037943
"1762267",0,10,2.3,176,"BVL",2267,1,1,1,1995,-26.82975,152.49355,56,449676,7032309
"1762455",0,10,1.1,176,"BVL",2455,1,1,2,1996,-27.19491,152.25567,56,426277,6991746
"1762455",25,30,4,176,"BVL",2455,1,3,3,1996,-27.19491,152.25567,56,426277,6991746
"1762455",50,60,5.3,176,"BVL",2455,1,4,4,1996,-27.19491,152.25567,56,426277,6991746
"1762456",0,10,0.5,176,"BVL",2456,1,1,2,1995,-26.76087,152.40431,56,440773,7039900
"1762456",20,30,0.8,176,"BVL",2456,1,2,3,1995,-26.76087,152.40431,56,440773,7039900
"1762456",50,60,1.9,176,"BVL",2456,1,3,4,1995,-26.76087,152.40431,56,440773,7039900
"1762456",80,90,3.3,176,"BVL",2456,1,4,5,1995,-26.76087,152.40431,56,440773,7039900
"1762457",0,10,0.6,176,"BVL",2457,1,1,2,1995,-26.88511,152.49144,56,449491,7026177
"1762457",20,30,2.1,176,"BVL",2457,1,2,3,1995,-26.88511,152.49144,56,449491,7026177
"1762457",50,60,1.7,176,"BVL",2457,1,3,4,1995,-26.88511,152.49144,56,449491,7026177
"1762457",80,90,1.7,176,"BVL",2457,1,3,5,1995,-26.88511,152.49144,56,449491,7026177
"1762458",0,10,1.2,176,"BVL",2458,1,1,2,1995,-26.96137,152.45331,56,445741,7017714
"1762458",20,30,4.1,176,"BVL",2458,1,2,3,1995,-26.96137,152.45331,56,445741,7017714
"1762458",50,60,5.8,176,"BVL",2458,1,4,4,1995,-26.96137,152.45331,56,445741,7017714
"1762458",80,90,7.8,176,"BVL",2458,1,5,5,1995,-26.96137,152.45331,56,445741,7017714
"1762459",0,10,2.8,176,"BVL",2459,1,1,2,1995,-26.96553,152.27559,56,428104,7017165
"1762459",20,30,13.2,176,"BVL",2459,1,3,3,1995,-26.96553,152.27559,56,428104,7017165
"1762459",50,60,19.7,176,"BVL",2459,1,4,4,1995,-26.96553,152.27559,56,428104,7017165
"1762460",0,10,1.2,176,"BVL",2460,1,1,2,1995,-26.97262,152.25387,56,425953,7016367
"1762460",20,30,1,176,"BVL",2460,1,3,3,1995,-26.97262,152.25387,56,425953,7016367
"1762460",50,60,1.3,176,"BVL",2460,1,4,4,1995,-26.97262,152.25387,56,425953,7016367
"1762461",0,10,0.9,176,"BVL",2461,1,1,2,1995,-26.98673,152.29653,56,430195,7014828
"1762461",20,30,6.7,176,"BVL",2461,1,2,3,1995,-26.98673,152.29653,56,430195,7014828
"1762461",50,60,9.9,176,"BVL",2461,1,3,4,1995,-26.98673,152.29653,56,430195,7014828
"1762461",80,90,10.2,176,"BVL",2461,1,4,5,1995,-26.98673,152.29653,56,430195,7014828
"1762462",0,9,2.9,176,"BVL",2462,1,1,2,1995,-26.76561,152.47393,56,447697,7039405
"1762462",20,30,5.7,176,"BVL",2462,1,3,3,1995,-26.76561,152.47393,56,447697,7039405
"1762462",50,60,6.6,176,"BVL",2462,1,4,4,1995,-26.76561,152.47393,56,447697,7039405
"1762462",80,90,7.8,176,"BVL",2462,1,5,5,1995,-26.76561,152.47393,56,447697,7039405
"1762472",0,10,1.9,176,"BVL",2472,1,1,2,1996,-27.21969,152.39238,56,439831,6989075
"1762472",20,30,4.8,176,"BVL",2472,1,3,3,1996,-27.21969,152.39238,56,439831,6989075
"1762472",50,60,8.2,176,"BVL",2472,1,3,4,1996,-27.21969,152.39238,56,439831,6989075
"1762472",80,90,11.9,176,"BVL",2472,1,4,5,1996,-27.21969,152.39238,56,439831,6989075
"1762472",110,120,13.4,176,"BVL",2472,1,5,6,1996,-27.21969,152.39238,56,439831,6989075
"1762472",140,150,13.3,176,"BVL",2472,1,5,7,1996,-27.21969,152.39238,56,439831,6989075
"1762473",40,50,29.6,176,"BVL",2473,1,3,1,1996,-27.20009,152.48089,56,448587,6991285
"1762473",90,100,31.5,176,"BVL",2473,1,3,2,1996,-27.20009,152.48089,56,448587,6991285
"1762527",0,10,0.4,176,"BVL",2527,1,1,2,1995,-26.90356,152.27105,56,427614,7024026
"1762527",20,30,1,176,"BVL",2527,1,2,3,1995,-26.90356,152.27105,56,427614,7024026
"1762527",45,55,1.5,176,"BVL",2527,1,2,4,1995,-26.90356,152.27105,56,427614,7024026
"1762567",50,60,5.7,176,"BVL",2567,1,4,2,1995,-26.89201,152.33353,56,433812,7025340
"1762593",0,10,6.8,176,"BVL",2593,1,1,2,1996,-27.22588,152.42626,56,443189,6988405
"1762593",22,30,18.2,176,"BVL",2593,1,3,3,1996,-27.22588,152.42626,56,443189,6988405
"1762593",35,45,20.8,176,"BVL",2593,1,3,4,1996,-27.22588,152.42626,56,443189,6988405
"1762596",0,10,0.6,176,"BVL",2596,1,1,2,1996,-26.98931,152.27461,56,428022,7014530
"1762596",20,30,1.8,176,"BVL",2596,1,2,3,1996,-26.98931,152.27461,56,428022,7014530
"1762596",50,60,4.8,176,"BVL",2596,1,3,4,1996,-26.98931,152.27461,56,428022,7014530
"1762596",75,85,7.9,176,"BVL",2596,1,4,5,1996,-26.98931,152.27461,56,428022,7014530
"1762619",0,10,0.8,176,"BVL",2619,1,1,1,1995,-26.93901,152.49877,56,450243,7020209
"1762620",0,10,1.1,176,"BVL",2620,1,1,1,1995,-26.91094,152.46742,56,447118,7023306
"1762634",0,10,3.7,176,"BVL",2634,1,1,1,1995,-26.90474,152.44505,56,444893,7023983
"1762643",0,10,1,176,"BVL",2643,1,1,1,1995,-26.90931,152.406,56,441018,7023459
"1762656",0,10,4.4,176,"BVL",2656,1,1,1,1995,-26.89928,152.38909,56,439333,7024562
"1762656",40,50,1.9,176,"BVL",2656,1,2,2,1995,-26.89928,152.38909,56,439333,7024562
"1762663",0,10,2,176,"BVL",2663,1,1,1,1995,-26.90701,152.35272,56,435726,7023688
"1762663",40,50,0.7,176,"BVL",2663,1,3,2,1995,-26.90701,152.35272,56,435726,7023688
